label,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,dist_thumb_index,dist_thumb_middle,dist_thumb_ring,dist_thumb_pinky,dist_index_middle,dist_index_ring,dist_index_pinky,dist_middle_ring,dist_middle_pinky,dist_ring_pinky
V,0.106413,-0.105652,-0.030754,0.170190,-0.289512,-0.052631,0.118275,-0.404892,-0.082461,0.025735,-0.450226,-0.111443,0.093396,-0.522694,-0.031590,0.131990,-0.720638,-0.068080,0.148916,-0.839620,-0.087191,0.157424,-0.942698,-0.100018,0.000000,-0.508341,-0.055092,-0.056625,-0.743059,-0.099610,-0.091254,-0.882334,-0.126731,-0.124512,-0.992218,-0.137896,-0.074531,-0.438507,-0.082787,-0.059873,-0.538532,-0.154260,0.006188,-0.416454,-0.163768,0.038000,-0.321200,-0.147281,-0.129628,-0.340355,-0.112036,-0.085304,-0.420872,-0.165405,-0.028037,-0.327927,-0.156946,-0.003277,-0.242558,-0.136593,0.509775,0.562432,0.129608,0.209684,0.286251,0.632868,0.718345,0.690417,0.759400,0.088816
V,0.105124,-0.105124,-0.032394,0.168225,-0.289461,-0.053899,0.116201,-0.407946,-0.083215,0.021238,-0.451250,-0.111479,0.093858,-0.520588,-0.030163,0.135351,-0.716719,-0.067186,0.152580,-0.834887,-0.086669,0.161097,-0.938813,-0.099577,0.000000,-0.508848,-0.053163,-0.054761,-0.743429,-0.097936,-0.088051,-0.880960,-0.123633,-0.119786,-0.992800,-0.132941,-0.075410,-0.440716,-0.080882,-0.057847,-0.545002,-0.154266,0.007157,-0.417072,-0.161849,0.036560,-0.320486,-0.142516,-0.130504,-0.341973,-0.110363,-0.086597,-0.423135,-0.163933,-0.029669,-0.326794,-0.153575,-0.006600,-0.240882,-0.131136,0.507226,0.559611,0.131658,0.212202,0.286024,0.630743,0.717795,0.690253,0.760389,0.090552
V,0.106682,-0.110223,-0.029246,0.168792,-0.293900,-0.050096,0.115985,-0.403491,-0.079496,0.024334,-0.445487,-0.108206,0.091789,-0.522239,-0.027537,0.133192,-0.717013,-0.063964,0.151422,-0.835116,-0.083278,0.160708,-0.938523,-0.095872,0.000000,-0.508345,-0.052212,-0.053687,-0.741736,-0.097125,-0.087440,-0.881452,-0.123788,-0.120379,-0.992728,-0.133615,-0.074002,-0.438506,-0.081332,-0.055714,-0.536273,-0.154964,0.007008,-0.408894,-0.163345,0.035444,-0.311491,-0.144135,-0.128842,-0.339034,-0.111838,-0.083975,-0.424631,-0.165528,-0.027878,-0.327694,-0.154415,-0.003837,-0.238434,-0.131102,0.511549,0.566051,0.134456,0.208961,0.286265,0.639422,0.719166,0.698831,0.763244,0.082948
V,0.109595,-0.104510,-0.030105,0.170151,-0.293750,-0.048919,0.114015,-0.408559,-0.076073,0.022451,-0.449144,-0.102610,0.093334,-0.524918,-0.025241,0.131652,-0.719316,-0.060892,0.147771,-0.837598,-0.080244,0.155364,-0.940207,-0.093192,0.000000,-0.509201,-0.048969,-0.058050,-0.743267,-0.093950,-0.092559,-0.882163,-0.121583,-0.126274,-0.991995,-0.132168,-0.074215,-0.438173,-0.077370,-0.063173,-0.539335,-0.151785,0.005376,-0.415775,-0.162374,0.039072,-0.318614,-0.144755,-0.127646,-0.338049,-0.107151,-0.089989,-0.422311,-0.162400,-0.031540,-0.329553,-0.153717,-0.004385,-0.242658,-0.132125,0.508733,0.562855,0.131585,0.208223,0.286360,0.632379,0.715608,0.693385,0.759186,0.087508
V,0.107412,-0.104522,-0.031975,0.170370,-0.285112,-0.054625,0.117097,-0.401872,-0.085465,0.025292,-0.447851,-0.115721,0.093170,-0.521155,-0.032190,0.133847,-0.718915,-0.069554,0.149998,-0.837789,-0.088712,0.156890,-0.941720,-0.101250,0.000000,-0.507936,-0.056136,-0.056728,-0.744910,-0.102159,-0.090139,-0.883265,-0.128683,-0.121807,-0.992554,-0.138508,-0.074849,-0.437754,-0.084574,-0.056074,-0.541575,-0.161075,0.007558,-0.411002,-0.170459,0.036276,-0.310773,-0.151608,-0.129824,-0.337460,-0.114302,-0.081235,-0.426973,-0.171766,-0.023144,-0.326892,-0.162511,0.002351,-0.234514,-0.140115,0.511101,0.564216,0.137517,0.214567,0.283295,0.642371,0.723894,0.699868,0.768141,0.083465
V,0.108474,-0.108857,-0.030107,0.168705,-0.295532,-0.050935,0.114001,-0.408919,-0.080218,0.019843,-0.454041,-0.108726,0.092481,-0.526788,-0.025459,0.133231,-0.723203,-0.060423,0.150160,-0.842168,-0.079021,0.158403,-0.945990,-0.091443,0.000000,-0.510969,-0.049249,-0.057075,-0.743686,-0.092681,-0.091977,-0.881998,-0.118916,-0.125465,-0.992098,-0.129147,-0.073680,-0.440306,-0.077699,-0.059740,-0.544565,-0.151225,0.005473,-0.417081,-0.160648,0.036253,-0.317979,-0.142738,-0.128015,-0.341648,-0.107499,-0.083874,-0.427295,-0.162880,-0.025698,-0.328413,-0.153627,0.000062,-0.237158,-0.131817,0.511090,0.557333,0.137048,0.217783,0.287589,0.639780,0.726302,0.693245,0.765305,0.088554
V,0.107199,-0.107962,-0.029503,0.166925,-0.289200,-0.050409,0.112092,-0.401320,-0.079511,0.021382,-0.445288,-0.108392,0.092950,-0.520598,-0.031356,0.135585,-0.713742,-0.067999,0.154509,-0.831855,-0.087476,0.164244,-0.936191,-0.100443,-0.000000,-0.508258,-0.055650,-0.054249,-0.742344,-0.100731,-0.087988,-0.882020,-0.127217,-0.121055,-0.992646,-0.137260,-0.075449,-0.438812,-0.083924,-0.061050,-0.541162,-0.157345,0.004631,-0.415199,-0.165576,0.035947,-0.316808,-0.146837,-0.131164,-0.338865,-0.113457,-0.086246,-0.425456,-0.167891,-0.028499,-0.327870,-0.156933,-0.002489,-0.236874,-0.133811,0.511269,0.565588,0.129302,0.209776,0.290831,0.632531,0.718919,0.693835,0.765016,0.088695
V,0.105420,-0.100003,-0.031973,0.167811,-0.285603,-0.052760,0.116269,-0.402945,-0.080888,0.022934,-0.447061,-0.108453,0.093570,-0.518890,-0.030113,0.135619,-0.715107,-0.065404,0.154529,-0.834287,-0.083618,0.164415,-0.938186,-0.095972,0.000000,-0.506154,-0.052870,-0.052971,-0.741528,-0.096380,-0.085867,-0.881797,-0.122456,-0.117668,-0.993053,-0.132727,-0.075146,-0.437159,-0.079982,-0.059643,-0.544455,-0.153327,0.002402,-0.416941,-0.162076,0.030928,-0.318285,-0.144197,-0.130721,-0.339755,-0.108512,-0.081333,-0.419919,-0.165002,-0.027222,-0.318170,-0.156339,-0.005784,-0.227391,-0.134972,0.511098,0.563805,0.129024,0.221539,0.287369,0.634111,0.730889,0.690936,0.773794,0.098028
V,0.109609,-0.105681,-0.029799,0.171250,-0.291980,-0.050200,0.114145,-0.404980,-0.079279,0.023009,-0.447328,-0.108032,0.092565,-0.516910,-0.029435,0.133255,-0.712752,-0.066334,0.151983,-0.831621,-0.086494,0.162757,-0.935107,-0.099869,0.000000,-0.503578,-0.053111,-0.055211,-0.738932,-0.098399,-0.089079,-0.881265,-0.125746,-0.121830,-0.992551,-0.136484,-0.074178,-0.434611,-0.081075,-0.057431,-0.536026,-0.153419,0.006439,-0.411936,-0.162927,0.036557,-0.314046,-0.145521,-0.129992,-0.336994,-0.110578,-0.087854,-0.423459,-0.164390,-0.028191,-0.330324,-0.155144,0.001297,-0.242111,-0.133717,0.507403,0.564134,0.133968,0.206362,0.290327,0.633753,0.711556,0.696747,0.760474,0.080112
V,0.105160,-0.103309,-0.028304,0.169584,-0.290092,-0.047565,0.118178,-0.405296,-0.075082,0.025141,-0.447659,-0.102017,0.092963,-0.520415,-0.029147,0.134977,-0.717681,-0.063796,0.152945,-0.836242,-0.081012,0.162224,-0.939271,-0.092396,0.000000,-0.507457,-0.053314,-0.053050,-0.742535,-0.096565,-0.087035,-0.882094,-0.121578,-0.119566,-0.992826,-0.130559,-0.074989,-0.438053,-0.081450,-0.057031,-0.541629,-0.153191,0.005225,-0.415292,-0.161379,0.033781,-0.317023,-0.142940,-0.130585,-0.339265,-0.110769,-0.082590,-0.420618,-0.164217,-0.025946,-0.323648,-0.154456,-0.001377,-0.234713,-0.132524,0.510366,0.564046,0.130922,0.214591,0.286834,0.635366,0.723303,0.692983,0.767271,0.089504
V,0.108795,-0.105596,-0.028860,0.170107,-0.293469,-0.047455,0.115514,-0.411486,-0.074227,0.023857,-0.459267,-0.100501,0.093147,-0.524392,-0.025598,0.132671,-0.721237,-0.059477,0.150101,-0.840159,-0.076996,0.159173,-0.943545,-0.088874,0.000000,-0.510757,-0.049381,-0.056228,-0.745533,-0.092215,-0.088730,-0.884252,-0.118760,-0.120587,-0.992703,-0.129262,-0.074165,-0.439766,-0.077346,-0.058119,-0.541772,-0.149189,0.006078,-0.417882,-0.158837,0.035244,-0.322256,-0.141723,-0.129316,-0.339215,-0.106498,-0.084622,-0.426009,-0.161046,-0.028859,-0.330231,-0.152013,-0.006496,-0.242105,-0.130589,0.502828,0.552646,0.137484,0.219273,0.284047,0.633529,0.720739,0.688319,0.759219,0.090368
V,0.106902,-0.112560,-0.026052,0.167277,-0.294728,-0.046011,0.113385,-0.406918,-0.075387,0.023766,-0.451844,-0.104341,0.092143,-0.523834,-0.024330,0.134082,-0.719826,-0.058933,0.152021,-0.836681,-0.077456,0.161202,-0.939398,-0.089757,0.000000,-0.510032,-0.050205,-0.055809,-0.744476,-0.093712,-0.088924,-0.883099,-0.120148,-0.121042,-0.992647,-0.129978,-0.074228,-0.440214,-0.080215,-0.053360,-0.542268,-0.151130,0.011017,-0.419811,-0.159828,0.040042,-0.325420,-0.141707,-0.129783,-0.340518,-0.111384,-0.085498,-0.433823,-0.162246,-0.028019,-0.341196,-0.150644,-0.003140,-0.253126,-0.127699,0.506554,0.559855,0.127467,0.200531,0.287223,0.625818,0.705675,0.686397,0.748861,0.084209
V,0.105617,-0.101486,-0.031995,0.170750,-0.288503,-0.053657,0.119469,-0.408464,-0.082805,0.024686,-0.452332,-0.111035,0.094218,-0.523734,-0.032565,0.131618,-0.721618,-0.068977,0.148300,-0.840192,-0.088114,0.157277,-0.943732,-0.101343,0.000000,-0.510369,-0.055470,-0.057601,-0.745271,-0.099719,-0.093409,-0.882934,-0.126190,-0.126763,-0.991933,-0.137089,-0.074898,-0.441400,-0.082580,-0.059782,-0.545999,-0.154167,0.005936,-0.421602,-0.162336,0.038377,-0.324634,-0.145095,-0.130153,-0.343896,-0.111439,-0.083401,-0.423273,-0.165807,-0.027098,-0.326329,-0.157160,-0.003385,-0.238063,-0.136571,0.508973,0.560452,0.128430,0.216100,0.288101,0.630412,0.723727,0.687429,0.763899,0.096118
V,0.107648,-0.107057,-0.029226,0.167082,-0.290393,-0.048840,0.113112,-0.405952,-0.076862,0.023717,-0.454860,-0.104494,0.092306,-0.523271,-0.025832,0.132474,-0.717001,-0.061329,0.149539,-0.834862,-0.079951,0.157988,-0.937886,-0.092011,0.000000,-0.509263,-0.050195,-0.056189,-0.743654,-0.094838,-0.089010,-0.882877,-0.121401,-0.120866,-0.992669,-0.131113,-0.073607,-0.438916,-0.079154,-0.059579,-0.544026,-0.154398,0.003477,-0.419809,-0.165477,0.032285,-0.322483,-0.147904,-0.127425,-0.339343,-0.109142,-0.084737,-0.428810,-0.165526,-0.027917,-0.332786,-0.157199,-0.002942,-0.242989,-0.135562,0.501341,0.556904,0.132654,0.213541,0.284185,0.628110,0.713288,0.687462,0.758897,0.086949
V,0.107630,-0.107567,-0.030838,0.167950,-0.295350,-0.050902,0.111265,-0.415317,-0.079048,0.014817,-0.461042,-0.106197,0.092655,-0.524045,-0.024210,0.131981,-0.719673,-0.058532,0.148386,-0.837482,-0.076516,0.156499,-0.939766,-0.088452,-0.000000,-0.508535,-0.047502,-0.058405,-0.743758,-0.091037,-0.092484,-0.883206,-0.117196,-0.124887,-0.992171,-0.126851,-0.073312,-0.438062,-0.075672,-0.058269,-0.544730,-0.149797,0.007246,-0.420556,-0.159772,0.037747,-0.323406,-0.141640,-0.127360,-0.339059,-0.105154,-0.084459,-0.431915,-0.160399,-0.028331,-0.335265,-0.151093,-0.005304,-0.244515,-0.129087,0.499250,0.549195,0.139533,0.217460,0.286224,0.627695,0.713830,0.688256,0.757159,0.089873
V,0.109012,-0.105431,-0.031243,0.169423,-0.288959,-0.052980,0.113546,-0.407686,-0.083034,0.021520,-0.454723,-0.112449,0.093175,-0.519427,-0.031349,0.133074,-0.717533,-0.068995,0.149743,-0.836782,-0.088387,0.157760,-0.940424,-0.100759,-0.000000,-0.504901,-0.055046,-0.056648,-0.742486,-0.101293,-0.091137,-0.882782,-0.127883,-0.124117,-0.992268,-0.137776,-0.074767,-0.434615,-0.083224,-0.058259,-0.536592,-0.159366,0.005325,-0.409958,-0.169160,0.034480,-0.310336,-0.150738,-0.130453,-0.335238,-0.112718,-0.088887,-0.426405,-0.169851,-0.029787,-0.330454,-0.160923,-0.001384,-0.238440,-0.138896,0.504447,0.556924,0.144968,0.217492,0.286604,0.642036,0.719797,0.700132,0.763753,0.080344
S,0.204050,-0.216299,-0.046078,0.315624,-0.556682,-0.061293,0.220569,-0.814982,-0.094871,0.057149,-0.785771,-0.111896,0.153631,-0.769689,0.070458,0.170102,-0.985426,-0.039330,0.172950,-0.742902,-0.095126,0.156406,-0.663004,-0.116826,0.000000,-0.778885,0.043332,0.004150,-0.961442,-0.070014,0.033071,-0.686447,-0.085702,0.027490,-0.642644,-0.060609,-0.151117,-0.754592,-0.010457,-0.152800,-0.930955,-0.117765,-0.104419,-0.669510,-0.074938,-0.105900,-0.613323,-0.009229,-0.306591,-0.702654,-0.073155,-0.302777,-0.893690,-0.105737,-0.251902,-0.713867,-0.049454,-0.256858,-0.632224,0.009052,0.157872,0.146168,0.237325,0.349539,0.130514,0.266969,0.414409,0.136574,0.284539,0.152137
S,0.203217,-0.222248,-0.054802,0.306593,-0.576429,-0.073248,0.195730,-0.830910,-0.108542,0.030820,-0.790909,-0.125853,0.154130,-0.779926,0.068969,0.181250,-0.983437,-0.042210,0.180432,-0.739785,-0.097439,0.158521,-0.667094,-0.118446,0.000000,-0.795572,0.045525,0.012329,-0.970460,-0.069652,0.038076,-0.700677,-0.085566,0.026966,-0.666786,-0.058937,-0.148137,-0.771015,-0.005917,-0.143404,-0.933647,-0.112682,-0.101316,-0.680430,-0.069790,-0.110496,-0.639216,-0.002970,-0.303303,-0.718666,-0.067407,-0.290110,-0.903919,-0.096616,-0.246274,-0.731663,-0.039979,-0.259906,-0.660493,0.019078,0.177870,0.124183,0.207318,0.318638,0.131555,0.270457,0.418479,0.140199,0.286942,0.150918
S,0.204524,-0.217199,-0.049514,0.316372,-0.581632,-0.060775,0.208507,-0.844091,-0.089352,0.036227,-0.788050,-0.099823,0.157340,-0.768620,0.071120,0.174254,-0.984701,-0.034625,0.186876,-0.729641,-0.084456,0.172080,-0.664056,-0.104307,0.000000,-0.779487,0.046628,0.005812,-0.968560,-0.068723,0.043224,-0.683505,-0.079884,0.035429,-0.647630,-0.049204,-0.153452,-0.755823,-0.005052,-0.152693,-0.934650,-0.110362,-0.101726,-0.670262,-0.065559,-0.109056,-0.625139,0.002424,-0.313408,-0.707592,-0.066329,-0.302963,-0.897857,-0.095558,-0.254518,-0.721117,-0.040609,-0.267826,-0.648755,0.016641,0.183930,0.140422,0.218282,0.334442,0.137634,0.283816,0.440172,0.146225,0.303258,0.160518
S,0.203614,-0.222932,-0.049234,0.316037,-0.576942,-0.063528,0.212711,-0.829256,-0.095361,0.042325,-0.769625,-0.109026,0.155188,-0.777534,0.074641,0.172862,-0.984946,-0.039130,0.181824,-0.740848,-0.096173,0.165212,-0.667223,-0.117773,0.000000,-0.786481,0.049148,0.005026,-0.967845,-0.072574,0.041287,-0.689515,-0.089651,0.033522,-0.650343,-0.060949,-0.151359,-0.761628,-0.004473,-0.154705,-0.930012,-0.114483,-0.099914,-0.671172,-0.074328,-0.103238,-0.626882,-0.007416,-0.308545,-0.711075,-0.067800,-0.305804,-0.891758,-0.097705,-0.254864,-0.719069,-0.044365,-0.264915,-0.650418,0.012816,0.159961,0.119606,0.203873,0.329555,0.132768,0.271465,0.430455,0.138758,0.298437,0.163381
S,0.204510,-0.230775,-0.045826,0.309758,-0.580355,-0.057644,0.196155,-0.831322,-0.087719,0.034568,-0.777861,-0.100751,0.155115,-0.772854,0.076364,0.177061,-0.984200,-0.027574,0.186919,-0.738568,-0.079388,0.166152,-0.667457,-0.100013,0.000000,-0.781926,0.050202,0.007215,-0.969571,-0.059411,0.043635,-0.694678,-0.073590,0.029569,-0.657911,-0.047172,-0.151622,-0.757700,-0.002729,-0.154162,-0.937658,-0.105630,-0.100047,-0.677980,-0.063352,-0.109261,-0.628213,0.002046,-0.309913,-0.708097,-0.064939,-0.303844,-0.910903,-0.092623,-0.251344,-0.732499,-0.035738,-0.262471,-0.647294,0.022855,0.171766,0.120055,0.207560,0.324469,0.136917,0.278195,0.429098,0.141971,0.292233,0.154394
S,0.207065,-0.223904,-0.053025,0.319125,-0.574506,-0.065511,0.215028,-0.825631,-0.094824,0.059011,-0.778555,-0.104753,0.157883,-0.773050,0.073419,0.176896,-0.984230,-0.035961,0.182619,-0.728038,-0.089587,0.165687,-0.661593,-0.110826,0.000000,-0.779741,0.049896,0.007921,-0.960507,-0.069274,0.040638,-0.673727,-0.086030,0.031227,-0.643346,-0.058934,-0.154993,-0.756367,-0.001678,-0.152701,-0.925595,-0.111349,-0.100037,-0.657656,-0.068933,-0.108478,-0.618430,-0.001764,-0.315782,-0.709752,-0.063254,-0.307883,-0.891317,-0.094617,-0.255578,-0.710665,-0.039560,-0.268090,-0.640359,0.018713,0.158304,0.138035,0.231717,0.355096,0.135692,0.277542,0.434296,0.141910,0.299332,0.161111
S,0.201242,-0.225456,-0.047784,0.297172,-0.577529,-0.059559,0.193194,-0.836158,-0.089538,0.047310,-0.799147,-0.103454,0.153639,-0.770041,0.079489,0.168840,-0.985643,-0.018991,0.168911,-0.749137,-0.068343,0.154259,-0.671351,-0.087524,0.000000,-0.786832,0.054208,0.003417,-0.964994,-0.047435,0.027475,-0.699658,-0.063407,0.024373,-0.656950,-0.040494,-0.151954,-0.763490,0.002638,-0.152859,-0.934730,-0.097300,-0.109924,-0.681182,-0.058764,-0.108825,-0.624058,0.002449,-0.308780,-0.710674,-0.057854,-0.300399,-0.903585,-0.088480,-0.255873,-0.728466,-0.034244,-0.260755,-0.641647,0.022633,0.166643,0.144036,0.234594,0.345992,0.130682,0.267301,0.416076,0.137199,0.285539,0.152945
S,0.201068,-0.226395,-0.045921,0.305524,-0.589407,-0.056053,0.198076,-0.840911,-0.084944,0.037665,-0.781071,-0.096697,0.155924,-0.773272,0.082454,0.166968,-0.985962,-0.023474,0.174957,-0.744262,-0.076914,0.161716,-0.670591,-0.097192,0.000000,-0.785081,0.055833,-0.000420,-0.976044,-0.058820,0.035231,-0.701083,-0.077178,0.030225,-0.659454,-0.049760,-0.153238,-0.763865,0.002085,-0.160663,-0.936825,-0.101667,-0.107414,-0.680944,-0.064470,-0.107787,-0.634209,-0.000548,-0.311703,-0.717390,-0.060982,-0.311381,-0.908816,-0.086122,-0.260398,-0.735810,-0.031535,-0.268731,-0.659886,0.025724,0.166115,0.121844,0.206700,0.329491,0.131962,0.271947,0.430580,0.140302,0.298956,0.162979
S,0.206980,-0.229736,-0.041841,0.313846,-0.585519,-0.053340,0.198405,-0.832851,-0.084546,0.027501,-0.768712,-0.099315,0.156137,-0.764443,0.077795,0.168865,-0.985639,-0.028273,0.182357,-0.746569,-0.082076,0.167402,-0.664026,-0.102675,0.000000,-0.770673,0.049410,0.001876,-0.971110,-0.063219,0.039719,-0.700907,-0.078488,0.028411,-0.647367,-0.050575,-0.151193,-0.743638,-0.005475,-0.156922,-0.932023,-0.107232,-0.100637,-0.675999,-0.065458,-0.104333,-0.611266,0.000801,-0.307925,-0.688626,-0.069555,-0.305202,-0.893804,-0.095601,-0.251269,-0.724832,-0.040183,-0.259196,-0.637203,0.017293,0.174733,0.121349,0.205352,0.315420,0.139986,0.276810,0.427440,0.137565,0.287786,0.157020
S,0.206660,-0.228610,-0.041959,0.315326,-0.589973,-0.050256,0.203194,-0.839593,-0.077863,0.031870,-0.774714,-0.088674,0.156945,-0.775267,0.082649,0.178626,-0.983917,-0.023133,0.186802,-0.739953,-0.075357,0.164566,-0.668751,-0.095300,0.000000,-0.788513,0.054867,0.007027,-0.978389,-0.060303,0.042804,-0.699688,-0.075145,0.029604,-0.656152,-0.045620,-0.154136,-0.767656,-0.000114,-0.154540,-0.941641,-0.105422,-0.100584,-0.678439,-0.065245,-0.107727,-0.627308,0.001059,-0.314692,-0.719261,-0.064153,-0.305713,-0.911887,-0.091141,-0.255921,-0.736507,-0.036777,-0.270852,-0.660369,0.020439,0.169813,0.118584,0.203017,0.323597,0.135549,0.275429,0.435498,0.140327,0.300485,0.166441
S,0.198255,-0.210401,-0.048203,0.312315,-0.569998,-0.056333,0.213816,-0.836996,-0.081863,0.047508,-0.798632,-0.087027,0.157807,-0.771802,0.081797,0.166573,-0.986029,-0.030884,0.174005,-0.731158,-0.084587,0.158472,-0.667352,-0.104596,0.000000,-0.778977,0.056038,-0.002836,-0.968247,-0.067426,0.033842,-0.682501,-0.082858,0.028181,-0.658902,-0.052086,-0.153592,-0.757619,0.001746,-0.158185,-0.927967,-0.109825,-0.107249,-0.662565,-0.064921,-0.113820,-0.634249,0.005147,-0.314579,-0.714955,-0.062381,-0.310848,-0.894540,-0.093894,-0.261400,-0.712728,-0.038024,-0.273724,-0.649359,0.021214,0.171894,0.141060,0.230322,0.354220,0.130565,0.274297,0.432570,0.144126,0.302056,0.160616
S,0.207382,-0.216585,-0.054636,0.309346,-0.580751,-0.067080,0.195636,-0.836900,-0.095904,0.036736,-0.793083,-0.106450,0.156743,-0.770499,0.065875,0.171854,-0.985122,-0.042063,0.177042,-0.736485,-0.093390,0.164056,-0.667396,-0.113476,-0.000000,-0.783362,0.041943,0.002736,-0.969355,-0.073421,0.035788,-0.689941,-0.087236,0.031976,-0.654920,-0.059773,-0.154292,-0.760628,-0.009532,-0.157255,-0.936058,-0.118498,-0.107783,-0.672248,-0.074103,-0.110072,-0.626138,-0.006890,-0.313813,-0.712347,-0.071101,-0.309402,-0.899412,-0.105759,-0.259392,-0.719821,-0.050644,-0.266552,-0.644704,0.007156,0.178907,0.138245,0.222313,0.337638,0.132668,0.277216,0.431206,0.144935,0.298703,0.157578
S,0.207691,-0.224401,-0.052760,0.312029,-0.595105,-0.067385,0.189740,-0.847886,-0.098899,0.015925,-0.776201,-0.113291,0.158998,-0.773139,0.069883,0.170995,-0.985272,-0.040478,0.181449,-0.742659,-0.095002,0.163047,-0.664954,-0.115150,0.000000,-0.784462,0.046304,-0.001605,-0.981244,-0.073043,0.036388,-0.706345,-0.089181,0.027896,-0.656611,-0.058935,-0.153247,-0.762118,-0.004980,-0.160572,-0.937228,-0.113323,-0.107138,-0.680481,-0.074631,-0.110907,-0.627752,-0.008072,-0.312109,-0.712431,-0.066058,-0.307488,-0.905590,-0.095166,-0.258615,-0.730452,-0.041392,-0.270110,-0.650554,0.016039,0.184447,0.120188,0.195252,0.312415,0.135408,0.276468,0.433396,0.141771,0.298068,0.160828
S,0.202356,-0.215381,-0.051796,0.317105,-0.568654,-0.063733,0.216551,-0.823513,-0.092545,0.050647,-0.774792,-0.102609,0.158004,-0.778269,0.074100,0.181281,-0.983431,-0.034015,0.188231,-0.728742,-0.084577,0.166018,-0.664953,-0.103598,-0.000000,-0.790589,0.049442,0.009303,-0.974766,-0.068256,0.044905,-0.686091,-0.080319,0.028123,-0.657696,-0.048566,-0.154075,-0.765979,-0.003391,-0.155044,-0.933545,-0.113074,-0.100549,-0.665215,-0.068966,-0.112905,-0.630630,0.000360,-0.313836,-0.714283,-0.066100,-0.307508,-0.899330,-0.097316,-0.255205,-0.719142,-0.041706,-0.270705,-0.651261,0.017240,0.159295,0.119242,0.218017,0.344277,0.138085,0.281026,0.436938,0.143602,0.298898,0.159144
S,0.204812,-0.230237,-0.036984,0.316866,-0.576525,-0.042866,0.226868,-0.825659,-0.068876,0.074581,-0.789564,-0.076970,0.158528,-0.783797,0.092252,0.174367,-0.984681,-0.015589,0.183248,-0.738904,-0.071120,0.166587,-0.666978,-0.092466,0.000000,-0.787583,0.060549,0.002618,-0.970513,-0.058177,0.039023,-0.687941,-0.079800,0.033984,-0.645955,-0.054391,-0.157119,-0.762537,0.002307,-0.159049,-0.934057,-0.106815,-0.105659,-0.668852,-0.067563,-0.109591,-0.621510,-0.001453,-0.318992,-0.710338,-0.064149,-0.314648,-0.894757,-0.094536,-0.262351,-0.713842,-0.037969,-0.270627,-0.640287,0.022098,0.153273,0.149237,0.249321,0.376101,0.134259,0.279895,0.438028,0.145640,0.304663,0.162127
S,0.206603,-0.225718,-0.053902,0.308233,-0.580970,-0.064635,0.196921,-0.831719,-0.092090,0.043309,-0.791253,-0.099907,0.156265,-0.775741,0.078913,0.175775,-0.984430,-0.025799,0.181823,-0.736464,-0.077029,0.164376,-0.673300,-0.097403,0.000000,-0.785478,0.056339,0.007396,-0.969270,-0.055200,0.043592,-0.686491,-0.070026,0.034306,-0.658279,-0.042878,-0.155059,-0.762147,0.005467,-0.154911,-0.935756,-0.099235,-0.099608,-0.671886,-0.056535,-0.108724,-0.633712,0.009662,-0.317880,-0.715303,-0.055763,-0.313483,-0.897467,-0.084914,-0.258885,-0.723308,-0.029941,-0.269680,-0.656375,0.027716,0.169027,0.133278,0.218937,0.340814,0.130934,0.275954,0.434386,0.145125,0.303993,0.162544
S,0.209711,-0.215313,-0.046639,0.316138,-0.581458,-0.057845,0.204886,-0.837769,-0.086375,0.033741,-0.775787,-0.099410,0.156367,-0.777533,0.064446,0.178328,-0.983971,-0.040477,0.183300,-0.741289,-0.093575,0.164269,-0.664547,-0.115668,0.000000,-0.789962,0.037888,0.005943,-0.973917,-0.075027,0.039083,-0.699153,-0.090033,0.031020,-0.648909,-0.063512,-0.153483,-0.764388,-0.014464,-0.155034,-0.940769,-0.118217,-0.102894,-0.681561,-0.077264,-0.105762,-0.621936,-0.013091,-0.312113,-0.708821,-0.076147,-0.304688,-0.899225,-0.108013,-0.253646,-0.726110,-0.055789,-0.262679,-0.646386,-0.000836,0.171499,0.126908,0.207681,0.323434,0.134163,0.273372,0.427334,0.139416,0.293710,0.158810
S,0.203577,-0.226577,-0.044224,0.308949,-0.581900,-0.056883,0.191567,-0.824384,-0.088266,0.023234,-0.770519,-0.104474,0.157915,-0.769894,0.069503,0.174396,-0.984676,-0.037178,0.184815,-0.753963,-0.092822,0.168112,-0.672009,-0.115323,0.000000,-0.779995,0.041148,0.002271,-0.976117,-0.072198,0.038764,-0.710441,-0.088854,0.029700,-0.651568,-0.062598,-0.154469,-0.753391,-0.013332,-0.159524,-0.936112,-0.117205,-0.103556,-0.683922,-0.077512,-0.105175,-0.616675,-0.013206,-0.313142,-0.696572,-0.077122,-0.313957,-0.897423,-0.108601,-0.258397,-0.729247,-0.055888,-0.261900,-0.641191,-0.000078,0.175196,0.119126,0.200392,0.313093,0.139913,0.278833,0.431115,0.139316,0.291785,0.158631
